,ID,text,type,tags,rating,num_ratings,link
111,111,Q: What do you get when you cross a dinosaur with a pig?  A: Jurrassic Pork.  ,Animal,,,,http://jokes.cc.com/funny-animal/p25x0h/dinosaur---pig
112,112,"Hatchling, you put the ""ass"" in Jurassic. ",Animal,,,,http://jokes.cc.com/funny-animal/zre8tt/dinosaur-booty-call----ass
113,113,Just because you're a plant eater doesn't mean you shouldn't try Tyrannosaurus Sex. ,Animal,,,,http://jokes.cc.com/funny-animal/qntn8p/dinosaur-booty-call----herbivore
114,114,"Curious to see why they call me a ""please-you-a-saur?"" ",Animal,,,,http://jokes.cc.com/funny-animal/bf9nm6/dinosaur-booty-call----name
115,115,"Those other dinosaurs may be bipedal and quadrupedal, but I'm tripedal, if you know what I mean. ",Animal,,,,http://jokes.cc.com/funny-animal/b20387/dinosaur-booty-call----pedal
116,116,Q: Why did the dinosaur cross the road? A: It was the chicken's day off.  ,Animal,,,,http://jokes.cc.com/funny-animal/mlbx1k/dinosaur-crossing
117,117,"Q: What did the doe say when she came running out of the woods? A: ""I'll never do that for two bucks again.""  ",Animal,,,,http://jokes.cc.com/funny-animal/jokn3l/doe-in-the-woods
118,118,Q: What do you get when you cross a dog with an elephant? A: A very nervous postman.  ,Animal,,,,http://jokes.cc.com/funny-animal/21x7si/dog---elephant
119,119,Q: Why do dogs lick their balls? A: Because they can. Q: So why do they stick their noses in women's crotches? A: Same reason.  ,Animal,,,,http://jokes.cc.com/funny-animal/r1zm5w/dog-abilities
120,120,Q: What do you call a dog that has balls of steel and is dragging them across cement?  A: Sparky.  ,Animal,,,,http://jokes.cc.com/funny-animal/ktjcng/dog-balls
121,121,Q: Why did the dog cross the road? A: He saw some dog food.  ,Animal,,,,http://jokes.cc.com/funny-animal/1jdco7/dog-crossing
122,122,Q: Why are dogs such bad dancers? A: They have two left feet.  ,Animal,,,,http://jokes.cc.com/funny-animal/9kox19/dog-dancer
123,123,Q: What do you get when you cross a dog with a telephone? A:  A golden receiver.  ,Animal,,,,http://jokes.cc.com/funny-animal/9nc6ta/dog-days
124,124,Q: What kind of fish does a dog catch? A: Catfish.  ,Animal,,,,http://jokes.cc.com/funny-animal/95nvkj/dog-fishin-
125,125,Q: What do you call a dog with no legs? A: It doesn't matter -- he's not going to come anyway.  ,Animal,,,,http://jokes.cc.com/funny-animal/i95rvv/dog-with-no-legs
126,126,Q: What did the dog say when it sat on sandpaper?    A: Ruff! ,Animal,,,,http://jokes.cc.com/funny-animal/srzc9x/doggone-it
127,127,Q: Why does a dog lick himself? A: He can't make a fist.  ,Animal,,,,http://jokes.cc.com/funny-animal/398okz/doggy-licks
128,128,Q: Why do dogs lick themselves? A: Because they can.  ,Animal,,,,http://jokes.cc.com/funny-animal/zqaueh/dogs-take-their-licks
129,129,Q: What do you call a cow that won't give milk? A: A milk dud.  ,Animal,,,,http://jokes.cc.com/funny-animal/imqhgg/don-t-got-milk-
130,130,Q: What do you get when you cross donkey DNA with an onion? A: A piece of ass that will bring tears to your eyes.  ,Animal,,,,http://jokes.cc.com/funny-animal/sa1oh2/donkey-onion-hybrid
131,131,Q: What do donkeys send out near Christmas? A: Mule-tide greetings.  ,Animal,,,,http://jokes.cc.com/funny-animal/yyts7a/donkeys-at-christmas
132,132,Q: What do you call an illegally parked frog? A: Toad.  ,Animal,,,,http://jokes.cc.com/funny-animal/qxzm6w/double-parked-frog
133,133,"A duck walks into a pharmacy and asks for a condom. The pharmacist asks, ""Would you like me to put that on your bill?"" The duck replies, ""What kind of duck do you think I am?""  ",Animal,,,,http://jokes.cc.com/funny-animal/gqqnsx/duck-at-the-pharmacy
134,134,"A man invites a friend to watch his prize duck hunting dog at work.
 
 They approach the first pond, the dog runs ahead into the brush.  He comes back and waves his tail once. The owner tells his friend that this means there is one duck on the pond. They walk up, and sure enough, one duck flies off.
 
 At the second pond, the dog waves his tail three times.  The owner explains that this means there are three ducks on the pond. When they walk up, exactly three ducks take flight.
 
 At the third pond, the dog runs back and forth, humping the hunters' legs and chasing his tail. The friend asks what in the world this means. The owner explains, ""This means there are so many f**king ducks on that pond, he can't even count them."" ",Animal,,,,http://jokes.cc.com/funny-animal/y17may/duck-hunting-dog-tells-all
135,135,Q: Why do ducks have webbed feet?   A: To put out fires. Q: Why do elephants have flat feet? A: To put out burning ducks.  ,Animal,,,,http://jokes.cc.com/funny-animal/mrefzl/ducks---elephants
136,136,"Did you hear about the dyslexic, agnostic insomniac? He stayed up all night wondering if there was a dog.  ",Animal,,,,http://jokes.cc.com/funny-animal/nmzx92/dyslexic-agnostic-insomniac
137,137,Q: Why does the Easter Bunny hide his eggs? A: He doesn't want anyone to know he's screwing a chicken.  ,Animal,,,,http://jokes.cc.com/funny-animal/rh73sx/easter-egg-hunt
138,138,"Whenever we use similes for some reason, we always use animals. And I'll show you what I mean. They say a man's an animal trying to pick up a girl at a bar. He likes to show her he's strong as an ox, sly as a fox, memory like an elephant, can become slippery as an eel, a regular snake in the grass. Girl likes that; she's going home with him. They're snug as two bugs in a rug. So they go home. They hump like rabbits. Unfortunately, he's quick as a bunny. She's depressed. She goes right into the refrigerator. She's hungry as a bear, eats like a pig. He goes to the liquor cabinet, gets drunk as a skunk. He drinks like a fish; he's blind as a bat. Next thing you know, he's out in the street, naked as a jaybird. He's pissing like a racehorse. He goes, 'Screw her. I'm hung like a horse.' ",Animal,,,,http://jokes.cc.com/funny-animal/7ig3zq/eddie-brill--animal-similes
139,139,"Dogs are such smart animals. They're so intelligent because they mark their territory with urine. They pee on it, they think it's theirs. That's so smart. Imagine if people did that -- the homeless would own everything. ",Animal,,,,http://jokes.cc.com/funny-animal/lo4pvo/eddie-pence--marking-territory
140,140,"Egg-Laying Why does a chicken lay eggs? Because if she dropped them, they'd break ",Animal,,,,http://jokes.cc.com/funny-animal/kyykbk/egg-laying
141,141,"Q: What did the elephant say to the naked man? A: ""It's nice, but can it pick up peanuts?""  ",Animal,,,,http://jokes.cc.com/funny-animal/b7dd03/elephant---naked-man
142,142,Q: What do you get when you cross an elephant with a prostitute? A: A two-ton pick-up.  ,Animal,,,,http://jokes.cc.com/funny-animal/x9cdie/elephant---prostitute
143,143,Q: What should you do if you come across an elephant? A: Apologize and wipe it off.  ,Animal,,,,http://jokes.cc.com/funny-animal/f0rlbg/elephant-encounter
144,144,Q: What's the difference between a saloon and an elephant fart?  A: One's a bar room and the other is a BAROOOOM!  ,Animal,,,,http://jokes.cc.com/funny-animal/ngcm55/elephant-farts-vs--saloon
145,145,"Q: Why do elephants have four feet? A: In the animal kingdom, six inches just doesn't cut it.  ",Animal,,,,http://jokes.cc.com/funny-animal/4jgvbd/elephant-feet
146,146,Q: What does an elephant use as tampon? A:  A sheep.  ,Animal,,,,http://jokes.cc.com/funny-animal/vqj1mn/elephant-tampon
147,147,Q: Why is it dangerous to go in the jungle after 5 p.m?   A: Because elephants jump out of trees after 5 p.m.   Q: Why do beavers have flat tails?   A: Because they go in the jungle after 5 p.m  ,Animal,,,,http://jokes.cc.com/funny-animal/kmgpo1/elephants--beavers---the-jungle
148,148,Q: Why did the elephant bring toilet paper to a party? A: He was a party pooper.  ,Animal,,,,http://jokes.cc.com/funny-animal/ekvobj/every-party-needs-a-pooper
149,149,Q: What's bright-eyed and bushy-tailed? A: A squirrel on crack.  ,Animal,,,,http://jokes.cc.com/funny-animal/prp77w/everyone-s-doing-it
150,150,Did you hear about the evil tuna? He was rotten to the albacore.  ,Animal,,,,http://jokes.cc.com/funny-animal/792dba/evil-tuna
151,151,Q: What's the best time to fake an orgasm? A: When a Rottweiler is humping your leg.  ,Animal,,,,http://jokes.cc.com/funny-animal/tgtgwo/faking-it
152,152,"A farmer was in a bar drinking and looking all depressed. His friend asked him why he was looking depressed and he replied, ""Some things you just can't explain.  This morning I was outside milking.  As soon as the bucket was fill the cow kicked it down with his left foot so I tied up his left to a pole. I began to fill up the bucket again and he kicked it down with his right foot, so I tied his right to a pole too. As soon as I finished milkin'' him again he knocked down the bucket with his with his tail and I took off my belt and tied up his tail with my belt. As I was tying up his tail, my pants dropped down, then my wife came out and well,  trust me, some things you just can't explain! ",Animal,,,,http://jokes.cc.com/funny-animal/gd00yb/farmer-and-the-cow
153,153,"Farmer Joe decided his injuries from his recent accident were serious enough       to take the trucking company responsible for the accident to court.       In court, the trucking company's fancy lawyer was questioning farmer Joe.
 ""Didn't      you say, at the scene of the accident,   that you were fine?""
 ''Well, I'll tell you what happened.       I had just loaded my favorite mule Bessie into the--""
 ''I didn't ask for any details,'' the lawyer interrupted.      ''Just answer the question. Did you not say,       at the scene of the accident, that you were fine?""
 ''Well I had just got Bessie into the trailer and      was driving down the road--''
 ''Judge, I am trying to       establish the fact that, at the scene of the accident,       this man told the Highway Patrolman on the scene that he was just fine.       Now several weeks after the accident he is trying to sue my client.     I believe he is a fraud. Please tell him to simply answer the question.''       By this time the Judge was fairly interested in Farmer Joe's answer       and told the lawyer so.
 ''Well,"" said the farmer, ""as I was saying,       I had just loaded Bessie, my favorite mule,       into the trailer and was driving her down the highway when this       huge semi-truck and trailer ran the stop sign       and smacked my truck right in the side.       I was thrown into one ditch and Bessie was thrown into the other.       I was hurting real bad and didn't want to move.       However, I could hear ol' Bessie moaning and groaning.       I knew she was in terrible shape just by her groans.       Shortly after the accident a Highway Patrolman came on the scene.       He could hear Bessie moaning and groaning so he went over to her.       After he looked at her he took out his gun and       shot her between the eyes.       Then the Patrolman came across the road with his gun in his hand       and looked at me.       He said, 'Your mule was in such bad shape I had to shoot her.      How are you feeling?'"" ",Animal,,,,http://jokes.cc.com/funny-animal/7lyx2f/farmer-joe-and-his-mule
154,154,"Q: What's the difference between a female lawyer and a pitbull?
 
 A: Lipstick. ",Animal,,,,http://jokes.cc.com/funny-animal/ugx31i/female-lawyer-vs--pitbull
155,155,Q: What did the dad buffalo say to his son on the first day of school? A: Bison ,Animal,,,,http://jokes.cc.com/funny-animal/ecymz1/first-day-of-school
156,156,"Q. What's the similarity between penises and fish? A. You throw back the small ones, you keep the medium ones, and you mount the large ones.  ",Animal,,,,http://jokes.cc.com/funny-animal/5zp95s/fish--n--d--ks
157,157,"Q: What did the fish say when he swam into a cement wall? A: ""Dam.""  ",Animal,,,,http://jokes.cc.com/funny-animal/pl8rse/fish-brains
158,158,"Q: What is a fish's favorite game show? A: ""Name That Tuna.""  ",Animal,,,,http://jokes.cc.com/funny-animal/w58o6f/fish-tv
159,159,"Q: What did one flea say to the other flea? A: ""Shall we walk or take a dog?""  ",Animal,,,,http://jokes.cc.com/funny-animal/hvgbw3/fleas
160,160,Q: Why don't seagulls fly over the bay? A: Because then they'd be bagels.  ,Animal,,,,http://jokes.cc.com/funny-animal/t4u5so/flock-of-seagulls
161,161,Q: What do you call a fly in a blonde's brain? A: A space invader.  ,Animal,,,,http://jokes.cc.com/funny-animal/fim6iq/fly-away
162,162,"Q: What is the difference between a mosquito and a fly? A: A fly can fly, but a mosquito cannot mosquito.  ",Animal,,,,http://jokes.cc.com/funny-animal/mugcvz/fly-vs--mosquito
163,163,Q: What is a fly without wings? A: A walk.  ,Animal,,,,http://jokes.cc.com/funny-animal/f167kx/fly-without-wings
164,164,"Two boys are playing football in Central Park when one is attacked by a rabid rottweiler. Thinking quickly, the other boy rips a board off of a nearby fence, wedges it down the dog's collar and twists, breaking the dog's neck. A reporter strolling by sees the incident, and rushes over to interview the boy.  ""Young Giants Fan Saves Friend From Vicious Animal,"" he writes in his notebook. ""But I'm not a Giants fan,"" the little hero replies. ""Sorry, since we are in New York, I just assumed you were,"" says the reporter. ""Little Jets Fan Rescues Friend From Horrific Attack,"" he writes in his notebook. ""I'm not a Jets fan either,"" the boy says. ""I assumed everyone in New York was either for the Giants or Jets. What team do you root for?"" the reporter asks. ""I'm a Cowboys fan,"" the child says. The reporter starts a new sheet in his notebook and writes,  ""Little Redneck Maniac Kills Beloved Family Pet"". ",Animal,,,,http://jokes.cc.com/funny-animal/d45nj9/football-fan-to-the-rescue
